gene_name,condition,growth_rate_hr,annotation,cog_category,cog_class,cog_letter,dataset,strain,mass_frac,go_terms,cog_desc,dataset_name
malF,glucose_time_course,0.7747553284413429,"ABC-type sugar transport systems, permease components",Metabolism,metabolism,G,calgar_2017,REL606,5.0418302542018924e-06,GO:1904981; GO:0055085; GO:1990060; GO:0005887; GO:0008643; GO:0005515; GO:0016020; GO:0006974; GO:0005886; GO:0016021; GO:0043190; GO:0015768; GO:0042956; GO:0015423,maltooligosaccharide ABC transporter membrane protein,Caglar et al. 2017
malE,glucose_time_course,0.7747553284413429,Maltose-binding periplasmic proteins/domains,Metabolism,metabolism,G,calgar_2017,REL606,0.0008326139659733859,GO:0055085; GO:0034219; GO:0015144; GO:0055052; GO:0043190; GO:0008643; GO:1901982; GO:0060326; GO:0034289; GO:0006974; GO:0030288; GO:0005515; GO:0042597; GO:0042956; GO:0015768,maltooligosaccharide-binding protein,Caglar et al. 2017
malK,glucose_time_course,0.7747553284413429,"ABC-type sugar transport systems, ATPase components",Metabolism,metabolism,G,calgar_2017,REL606,7.24973680107118e-05,GO:1904981; GO:0055052; GO:0015422; GO:0031234; GO:1990060; GO:0033613; GO:0005515; GO:0016887; GO:0008643; GO:0016020; GO:0005886; GO:0005524; GO:0000166; GO:0043190; GO:0015768; GO:0042956; GO:0015423,maltooligosaccharide ABC transporter ATP-binding protein,Caglar et al. 2017
lamB,glucose_time_course,0.7747553284413429,Maltoporin (phage lambda and maltose receptor),Metabolism,metabolism,G,calgar_2017,REL606,0.00010593282162919677,GO:0031230; GO:0015144; GO:0034219; GO:0046718; GO:0016032; GO:0001618; GO:0016021; GO:0016020; GO:0009279; GO:0008643; GO:0015768; GO:0015481; GO:0006974; GO:0042958; GO:0045203; GO:0042956; GO:0046930; GO:0005515; GO:0015288; GO:0006811,maltose outer membrane porin (maltoporin),Caglar et al. 2017
ubiC,glucose_time_course,0.7747553284413429,4-hydroxybenzoate synthetase (chorismate lyase),Metabolism,metabolism,H,calgar_2017,REL606,2.1586582128302952e-05,GO:0042866; GO:0005515; GO:0016829; GO:0005737; GO:0005829; GO:0008813; GO:0006744,chorismate lyase (EC 4.1.3.40),Caglar et al. 2017
plsB,glucose_time_course,0.7747553284413429,Glycerol-3-phosphate O-acyltransferase,Metabolism,metabolism,I,calgar_2017,REL606,0.000880839395577418,GO:0019432; GO:0006072; GO:0102420; GO:0044255; GO:0008374; GO:0016746; GO:0016740; GO:0016020; GO:0006629; GO:0005886; GO:0016024; GO:0005515; GO:0006631; GO:0005887; GO:0004366; GO:0008654,glycerol-3-phosphate acyltransferase (EC 2.3.1.15),Caglar et al. 2017
lexA,glucose_time_course,0.7747553284413429,SOS-response transcriptional repressors (RecA-mediated autopeptidases),Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,4.745243680849458e-05,GO:0042802; GO:0005515; GO:0032993; GO:0001217; GO:0000976; GO:0006508; GO:0004252; GO:0045892; GO:0005829; GO:0035327; GO:0006355; GO:0016787; GO:0006974; GO:0006260; GO:0003677; GO:0006281; GO:0009432; GO:0006351,"SOS-response transcriptional repressor, LexA",Caglar et al. 2017
zur,glucose_time_course,0.7747553284413429,Fe2+/Zn2+ uptake regulation proteins,Metabolism,metabolism,P,calgar_2017,REL606,1.7026888554260122e-06,GO:1900376; GO:0045892; GO:0044212; GO:0008270; GO:0042802; GO:0032993; GO:0001217; GO:0000976; GO:0003700; GO:0006355; GO:0005829; GO:0003677; GO:0006351,"zinc uptake regulator, Fur family",Caglar et al. 2017
dnaB,glucose_time_course,0.7747553284413429,Replicative DNA helicase,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,0.00025018224438202525,GO:0010212; GO:0016787; GO:1990077; GO:0042802; GO:0005515; GO:0005829; GO:0006268; GO:0006269; GO:0006260; GO:0005524; GO:0004386; GO:0003678; GO:0003677; GO:0000166,primary replicative DNA helicase (EC 3.6.1.-),Caglar et al. 2017
alr,glucose_time_course,0.7747553284413429,Alanine racemase,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,5.5398671865789675e-05,GO:0042803; GO:0071555; GO:0005829; GO:0016853; GO:0003824; GO:0030170; GO:0006522; GO:0030632; GO:0009252; GO:0008360; GO:0008784,alanine racemase (EC 5.1.1.1),Caglar et al. 2017
tyrB,glucose_time_course,0.7747553284413429,Aspartate/tyrosine/aromatic aminotransferase,Metabolism,metabolism,E,calgar_2017,REL606,0.0004389223061275215,GO:0042802; GO:0016740; GO:0009094; GO:0009073; GO:0009058; GO:0008652; GO:0008483; GO:0006571; GO:0006520; GO:0003824; GO:0005829; GO:0080130; GO:0042803; GO:0006532; GO:0030170; GO:0033585; GO:0004084; GO:0004838; GO:0008793; GO:0050048; GO:0019292; GO:0009098; GO:0005737,aromatic amino acid aminotransferase apoenzyme (EC 2.6.1.57),Caglar et al. 2017
uvrA,glucose_time_course,0.7747553284413429,Excinuclease ATPase subunit,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,0.0003765996846084424,GO:0009381; GO:0008270; GO:0042802; GO:0009314; GO:0090305; GO:0005515; GO:0006974; GO:0000166; GO:0009380; GO:0006289; GO:0005829; GO:0046872; GO:0016887; GO:0005524; GO:0004518; GO:0003677; GO:0006281; GO:0009432; GO:0005737,Excinuclease ABC subunit A,Caglar et al. 2017
ssb,glucose_time_course,0.7747553284413429,Single-stranded DNA-binding protein,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,7.551072226170594e-05,GO:0051096; GO:0043085; GO:0008047; GO:0042802; GO:0006310; GO:0005515; GO:0003677; GO:0006974; GO:0006281; GO:0005829; GO:0000725; GO:0006298; GO:0006260; GO:0003697; GO:0009432,single-strand binding protein,Caglar et al. 2017
yjcE,glucose_time_course,0.7747553284413429,NhaP-type Na+/H+ and K+/H+ antiporters,Metabolism,metabolism,P,calgar_2017,REL606,5.352230061127482e-06,GO:0098656; GO:0005623; GO:0098719; GO:0071805; GO:0051453; GO:0015386; GO:0015385; GO:0006812; GO:1902600; GO:0055085; GO:0015299; GO:0005886; GO:0016021; GO:0016020; GO:0015297; GO:0006814; GO:0006811,"sodium/proton antiporter, CPA1 family (TC 2.A.36)",Caglar et al. 2017
acs,glucose_time_course,0.7747553284413429,Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases,Metabolism,metabolism,I,calgar_2017,REL606,0.0001338852527892771,GO:0006935; GO:0006476; GO:0005829; GO:0034421; GO:0033558; GO:0018394; GO:0016874; GO:0003824; GO:0046872; GO:0019427; GO:0016208; GO:0005524; GO:0000166; GO:0003987; GO:0050218; GO:0045733,acetyl-coenzyme A synthetase (EC 6.2.1.1),Caglar et al. 2017
nrfA,glucose_time_course,0.7747553284413429,"Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit",Metabolism,metabolism,P,calgar_2017,REL606,4.749117045961521e-06,GO:0005506; GO:0042279; GO:0046872; GO:0020037; GO:0019645; GO:0030288; GO:0042128; GO:0005509; GO:0006807; GO:0016491; GO:0042597; GO:0055114; GO:0016966,respiratory nitrite reductase (cytochrome; ammonia-forming) precursor (EC 1.7.2.2),Caglar et al. 2017
gltP,glucose_time_course,0.7747553284413429,Na+/H+-dicarboxylate symporters,Metabolism,metabolism,C,calgar_2017,REL606,1.668164614792465e-05,GO:1902600; GO:0055085; GO:0022857; GO:0005280; GO:0015813; GO:0015810; GO:0006865; GO:0016020; GO:0015293; GO:0005886; GO:0016021; GO:0006835,glutamate/aspartate:proton symporter,Caglar et al. 2017
yjcO,glucose_time_course,0.7747553284413429,"FOG: TPR repeat, SEL1 subfamily",Poorly Characterized,cellular processes and signaling,T,calgar_2017,REL606,3.992059875839417e-05,GO:0043085; GO:0008047,conserved protein,Caglar et al. 2017
alsB,glucose_time_course,0.7747553284413429,"ABC-type sugar transport system, periplasmic component",Metabolism,metabolism,G,calgar_2017,REL606,1.4551649068263753e-05,GO:0048029; GO:0015754; GO:0030288; GO:0042597; GO:0008643,allose-binding protein,Caglar et al. 2017
phnM,glucose_time_course,0.7747553284413429,Metal-dependent hydrolase involved in phosphonate metabolism,Metabolism,metabolism,P,calgar_2017,REL606,3.7150700538302053e-06,GO:0005829; GO:0016787; GO:0016810; GO:0019700,ribophosphonate triphosphate hydrolase (EC 3.-.-.-),Caglar et al. 2017
phnJ,glucose_time_course,0.7747553284413429,Uncharacterized enzyme of phosphonate metabolism,Metabolism,metabolism,P,calgar_2017,REL606,5.6322973513079215e-06,GO:1904176; GO:0098848; GO:0005515; GO:0005829; GO:0051536; GO:0046872; GO:0016829; GO:0051539; GO:0019700,carbon-phosphorous lyase (EC 4.-.-.-),Caglar et al. 2017
lysU,glucose_time_course,0.7747553284413429,Lysyl-tRNA synthetase (class II),Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.0001431868119038205,GO:0000049; GO:0042803; GO:0046872; GO:0006418; GO:0005737; GO:0004812; GO:0000166; GO:0003676; GO:0016874; GO:0005829; GO:0006412; GO:0005524; GO:0000287; GO:0006430; GO:0004824,"lysyl-tRNA synthetase, class II (EC 6.1.1.6)",Caglar et al. 2017
cadA,glucose_time_course,0.7747553284413429,Arginine/lysine/ornithine decarboxylases,Metabolism,metabolism,E,calgar_2017,REL606,7.1860650458043915e-06,GO:0097216; GO:0016831; GO:0016829; GO:0006520; GO:0003824; GO:0042802; GO:0006554; GO:0005829; GO:0005515; GO:0008923; GO:0005737,L-lysine decarboxylase (EC 4.1.1.18),Caglar et al. 2017
cutA,glucose_time_course,0.7747553284413429,Uncharacterized protein involved in tolerance to divalent cations,Metabolism,metabolism,P,calgar_2017,REL606,4.361868967748656e-06,GO:0010038; GO:0005507; GO:0005829; GO:0051260; GO:0046872; GO:0005737; GO:0046688,"divalent-cation tolerance protein, copper sensitivity",Caglar et al. 2017
aspA,glucose_time_course,0.7747553284413429,Aspartate ammonia-lyase,Metabolism,metabolism,E,calgar_2017,REL606,1.8519991215266292e-05,GO:0008652; GO:0006099; GO:0016829; GO:0003824; GO:0005829; GO:0006531; GO:0005515; GO:0008797,aspartate ammonia-lyase,Caglar et al. 2017
fxsA,glucose_time_course,0.7747553284413429,Protein affecting phage T7 exclusion by the F plasmid,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,3.7549356472666885e-05,GO:0031226; GO:0016020; GO:0005886; GO:0016021,suppressor of F exclusion of phage T7,Caglar et al. 2017
efp,glucose_time_course,0.7747553284413429,Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A),Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,1.8209237676366996e-05,GO:0072344; GO:2001125; GO:0043043; GO:0005829; GO:0043022; GO:0006414; GO:0006412; GO:0003746; GO:0005737,translation elongation factor P (EF-P),Caglar et al. 2017
blc,glucose_time_course,0.7747553284413429,Bacterial lipocalin,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,1.7555717854948163e-06,GO:0006629; GO:0005737; GO:0000302; GO:0036406; GO:0006974; GO:0008289; GO:0016020; GO:0009279,"outer membrane lipoprotein (lipocalin), cell division and growth function",Caglar et al. 2017
frdA,glucose_time_course,0.7747553284413429,"Succinate dehydrogenase/fumarate reductase, flavoprotein subunit",Metabolism,metabolism,C,calgar_2017,REL606,8.167742019228774e-05,GO:0005886; GO:0000104; GO:0102040; GO:0071949; GO:0045284; GO:0055114; GO:0044780; GO:0016627; GO:0006974; GO:0005829; GO:0022900; GO:0001539; GO:0050660; GO:0016491; GO:0005515; GO:0009061; GO:0006113; GO:0009055,succinate dehydrogenase subunit A (EC 1.3.5.1),Caglar et al. 2017
psd,glucose_time_course,0.7747553284413429,Phosphatidylserine decarboxylase,Metabolism,metabolism,I,calgar_2017,REL606,8.897703320165124e-05,GO:0031638; GO:0016540; GO:0016831; GO:0016829; GO:0006629; GO:0006646; GO:0005886; GO:0016020; GO:0004609; GO:0008654,phosphatidylserine decarboxylase,Caglar et al. 2017
orn,glucose_time_course,0.7747553284413429,Oligoribonuclease (3'->5' exoribonuclease),Information Storage and Processing,information storage and processing,A,calgar_2017,REL606,2.0249033102733278e-05,GO:0016896; GO:0006259; GO:0090503; GO:0090501; GO:0090305; GO:0005829; GO:0016787; GO:0004527; GO:0004518; GO:0046872; GO:0003676; GO:0034611; GO:0000175; GO:0008310; GO:0005737; GO:0006401,oligoribonuclease,Caglar et al. 2017
amiB,glucose_time_course,0.7747553284413429,N-acetylmuramoyl-L-alanine amidase,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,8.486914379102233e-05,GO:0030288; GO:0051301; GO:0043093; GO:0071555; GO:0016787; GO:0009253; GO:0042597; GO:0008745,N-acetylmuramoyl-l-alanine amidase II,Caglar et al. 2017
mutL,glucose_time_course,0.7747553284413429,DNA mismatch repair enzyme (predicted ATPase),Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,6.607394910021403e-05,GO:0042802; GO:0006974; GO:0006281; GO:0000166; GO:0030983; GO:0003677; GO:0000018; GO:0005829; GO:0016887; GO:0032300; GO:0006298; GO:0005524; GO:0005515,DNA mismatch repair protein MutL,Caglar et al. 2017
miaA,glucose_time_course,0.7747553284413429,tRNA delta(2)-isopentenylpyrophosphate transferase,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,3.100902914485983e-05,GO:1990497; GO:0016740; GO:0008033; GO:0005829; GO:0034605; GO:0006400; GO:0005524; GO:0000166; GO:0052381,delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase,Caglar et al. 2017
hfq,glucose_time_course,0.7747553284413429,Uncharacterized host factor I protein,Poorly Characterized,cellular processes and signaling,T,calgar_2017,REL606,5.134702583897976e-05,GO:0045974; GO:0043487; GO:0005515; GO:0003677; GO:0006355; GO:0005829; GO:0045975; GO:0040033; GO:0003681; GO:0003723,RNA-binding protein Hfq,Caglar et al. 2017
hflX,glucose_time_course,0.7747553284413429,GTPases,Poorly Characterized,information storage and processing,J,calgar_2017,REL606,8.547402546605681e-05,GO:0097216; GO:0036289; GO:0072344; GO:0032790; GO:0043022; GO:0043023; GO:0016887; GO:0005829; GO:0046872; GO:0000166; GO:0003924; GO:0005737; GO:0005524; GO:0009408; GO:0019843; GO:0005525,GTP-binding protein HflX (EC 3.1.5.-),Caglar et al. 2017
hflK,glucose_time_course,0.7747553284413429,"Membrane protease subunits, stomatin/prohibitin homologs",Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,0.0005517922539260283,GO:0098796; GO:0005829; GO:0016021; GO:0016020; GO:0030288; GO:0043086; GO:0071575; GO:0005886; GO:0009408; GO:0005515,protease FtsH subunit HflK,Caglar et al. 2017
hflC,glucose_time_course,0.7747553284413429,"Membrane protease subunits, stomatin/prohibitin homologs",Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,0.00026303067399690243,GO:0098796; GO:0016020; GO:0052547; GO:0030288; GO:0071575; GO:0043086; GO:0009408; GO:0005886; GO:0016021; GO:0005515,protease FtsH subunit HflC,Caglar et al. 2017
purA,glucose_time_course,0.7747553284413429,Adenylosuccinate synthase,Metabolism,metabolism,F,calgar_2017,REL606,0.0010425281583658459,GO:0000287; GO:0046040; GO:0005515; GO:0016874; GO:0044208; GO:0006974; GO:0005829; GO:0042803; GO:0046086; GO:0015949; GO:0046872; GO:0005525; GO:0000166; GO:0004019; GO:0006164; GO:0005737,Adenylosuccinate synthetase (EC 6.3.4.4),Caglar et al. 2017
yjfP,glucose_time_course,0.7747553284413429,Hydrolases of the alpha/beta superfamily,Poorly Characterized,cellular processes and signaling,T,calgar_2017,REL606,4.879378845278158e-06,GO:0008236; GO:0006508; GO:0034338; GO:0042803; GO:0016787,acyl CoA esterase actviity in vitro,Caglar et al. 2017
rpsF,glucose_time_course,0.7747553284413429,Ribosomal protein S6,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.000234684096985122,GO:0005829; GO:0005515; GO:0048027; GO:0070181; GO:0005840; GO:0006412; GO:0003735; GO:0022627; GO:0019843; GO:0003723,SSU ribosomal protein S6P,Caglar et al. 2017
rpsR,glucose_time_course,0.7747553284413429,Ribosomal protein S18,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,6.118873367736975e-05,GO:0005829; GO:0005515; GO:0070181; GO:0048027; GO:0006412; GO:0003735; GO:0022627; GO:0019843; GO:0005840; GO:0003723,SSU ribosomal protein S18P,Caglar et al. 2017
rplI,glucose_time_course,0.7747553284413429,Ribosomal protein L9,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.0005661669485744464,GO:0005515; GO:0070180; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,LSU ribosomal protein L9P,Caglar et al. 2017
ytfB,glucose_time_course,0.7747553284413429,Cell envelope opacity-associated protein A,Cellular Processes and Signaling,poorly characterized,S,calgar_2017,REL606,3.5336497678165736e-05,GO:0051301; GO:0007049; GO:0006508; GO:0004222; GO:0001896; GO:0000920; GO:0043093; GO:0005886; GO:0005887; GO:0016021; GO:0016020,predicted cell envelope opacity-associated protein,Caglar et al. 2017
fklB,glucose_time_course,0.7747553284413429,FKBP-type peptidyl-prolyl cis-trans isomerases 1,Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,7.269121313230179e-05,GO:0042803; GO:0000413; GO:0042802; GO:0005737; GO:0005528; GO:0005829; GO:0042597; GO:0016853; GO:0003755; GO:0006457,FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase),Caglar et al. 2017
ytfE,glucose_time_course,0.7747553284413429,Regulator of cell morphogenesis and NO signaling,Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,4.400956350842989e-06,GO:0051409; GO:0006979; GO:0018283; GO:0005506; GO:0005829; GO:0046872; GO:0005737; GO:0030091; GO:0006950,iron-sulfur cluster repair protein,Caglar et al. 2017
ytfL,glucose_time_course,0.7747553284413429,Hemolysins and related proteins containing CBS domains,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,2.2003455259313557e-05,GO:0050660; GO:0005886; GO:0016021; GO:0016020,"inner membrane protein, UPF0053 family",Caglar et al. 2017
msrA,glucose_time_course,0.7747553284413429,Peptide methionine sulfoxide reductase,Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,2.474178290075255e-05,GO:0034599; GO:0006464; GO:0005737; GO:0036456; GO:0030091; GO:0016671; GO:0005829; GO:0055114; GO:0016491; GO:0008113; GO:0006979,methionine sulfoxide reductase A,Caglar et al. 2017
ppa,glucose_time_course,0.7747553284413429,Inorganic pyrophosphatase,Metabolism,metabolism,P,calgar_2017,REL606,0.00020038562578379176,GO:0046872; GO:0016787; GO:0005737; GO:0006796; GO:0050355; GO:0005515; GO:0008270; GO:0005829; GO:0000287; GO:0004427,inorganic pyrophosphatase,Caglar et al. 2017
mpl,glucose_time_course,0.7747553284413429,UDP-N-acetylmuramate-alanine ligase,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,9.703115651092617e-05,GO:0005829; GO:0042802; GO:0016874; GO:0009058; GO:0009254; GO:0005737; GO:0005576; GO:0051301; GO:0009252; GO:0008360; GO:0007049; GO:0071555; GO:0005524; GO:0000166; GO:0016881; GO:0000270,UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,Caglar et al. 2017
yjgA,glucose_time_course,0.7747553284413429,Uncharacterized protein conserved in bacteria,Poorly Characterized,information storage and processing,J,calgar_2017,REL606,1.699956275929146e-05,GO:0005829; GO:0005737,"conserved protein, ribosome-associated",Caglar et al. 2017
pmbA,glucose_time_course,0.7747553284413429,Predicted Zn-dependent proteases and their inactivated homologs,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,0.00023098521016908877,GO:0016787; GO:0008237; GO:0008233; GO:0005829; GO:0006508; GO:0005737,microcin-processing peptidase 1. Unknown type peptidase. MEROPS family U62,Caglar et al. 2017
nrdD,glucose_time_course,0.7747553284413429,Oxygen-sensitive ribonucleoside-triphosphate reductase,Metabolism,metabolism,F,calgar_2017,REL606,1.4153346865872627e-05,GO:0005515; GO:0032564; GO:0032567; GO:0032556; GO:0009265; GO:0005829; GO:0016491; GO:0003824; GO:0006260; GO:0042803; GO:0008270; GO:0031250; GO:0015949; GO:0055114; GO:0051065; GO:0046872; GO:0008998; GO:0005524; GO:0000166,ribonucleoside-triphosphate reductase class III catalytic subunit (EC 1.17.4.2),Caglar et al. 2017
treC,glucose_time_course,0.7747553284413429,Glycosidases,Metabolism,metabolism,G,calgar_2017,REL606,2.258154173733993e-05,GO:0009313; GO:0004556; GO:0016798; GO:0016787; GO:0008152; GO:0005975; GO:0003824; GO:0006974; GO:0005829; GO:0005993; GO:0008788; GO:0005737,trehalose-6-phosphate hydrolase (EC 3.2.1.93),Caglar et al. 2017
mgtA,glucose_time_course,0.7747553284413429,Cation transport ATPase,Metabolism,metabolism,P,calgar_2017,REL606,0.0006597057093089893,GO:0015662; GO:0071286; GO:0005515; GO:1903830; GO:0005887; GO:0015693; GO:0005886; GO:0046872; GO:0016021; GO:0016020; GO:0005524; GO:0000166; GO:0015444,magnesium transporter,Caglar et al. 2017
pyrI,glucose_time_course,0.7747553284413429,"Aspartate carbamoyltransferase, regulatory subunit",Metabolism,metabolism,F,calgar_2017,REL606,4.693589969389276e-05,GO:0046872; GO:0009347; GO:0006207; GO:0005515; GO:0008270; GO:0006221,"aspartate carbamoyltransferase, regulatory subunit",Caglar et al. 2017
pyrB,glucose_time_course,0.7747553284413429,"Aspartate carbamoyltransferase, catalytic chain",Metabolism,metabolism,F,calgar_2017,REL606,0.00018266895988080812,GO:0006807; GO:0005737; GO:0009347; GO:0070207; GO:0042802; GO:0016743; GO:0016597; GO:0006520; GO:0006207; GO:0044205; GO:0005829; GO:0005515; GO:0016740; GO:0006221; GO:0004070,aspartate carbamoyltransferase (EC 2.1.3.2),Caglar et al. 2017
argI,glucose_time_course,0.7747553284413429,Ornithine carbamoyltransferase,Metabolism,metabolism,E,calgar_2017,REL606,0.0002317295506747562,GO:0019240; GO:0042450; GO:0016743; GO:0016740; GO:0003824; GO:0046872; GO:0016597; GO:0008152; GO:0006591; GO:0006520; GO:0005829; GO:0008652; GO:0004585; GO:0006526; GO:0005737,ornithine carbamoyltransferase (EC 2.1.3.3),Caglar et al. 2017
yjgN,glucose_time_course,0.7747553284413429,Predicted membrane protein,Poorly Characterized,poorly characterized,S,calgar_2017,REL606,1.1911924214494849e-05,GO:0005886; GO:0016021; GO:0016020,"inner membrane protein, DUF898 family",Caglar et al. 2017
valS,glucose_time_course,0.7747553284413429,Valyl-tRNA synthetase,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.0021336065607205777,GO:0106074; GO:0045903; GO:0061475; GO:0000287; GO:0005829; GO:0006438; GO:0006418; GO:0002161; GO:0016874; GO:0006412; GO:0005524; GO:0004812; GO:0000166; GO:0004832; GO:0005737,valyl-tRNA synthetase (EC 6.1.1.9),Caglar et al. 2017
pepA,glucose_time_course,0.7747553284413429,Leucyl aminopeptidase,Metabolism,metabolism,E,calgar_2017,REL606,0.0006357695509783485,GO:0031564; GO:0016787; GO:0008233; GO:0030145; GO:0019538; GO:0008235; GO:0005737; GO:0006276; GO:0001073; GO:0005829; GO:0043171; GO:0042150; GO:0003677; GO:0046872; GO:0004177; GO:0006508; GO:0006351,aminopeptidase A. Metallo peptidase. MEROPS family M17,Caglar et al. 2017
idnD,glucose_time_course,0.7747553284413429,Threonine dehydrogenase and related Zn-dependent dehydrogenases,Metabolism,metabolism,E,calgar_2017,REL606,3.285020406799111e-06,GO:0005515; GO:0005829; GO:0016491; GO:0055114; GO:0046872; GO:0019521; GO:0050572; GO:0046183,L-idonate 5-dehydrogenase (EC 1.1.1.264),Caglar et al. 2017
fecE,glucose_time_course,0.7747553284413429,"ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components",Metabolism,metabolism,P,calgar_2017,REL606,8.974852263630048e-05,GO:0055085; GO:0042626; GO:0055052; GO:0016020; GO:0055072; GO:0005886; GO:0016887; GO:0006811; GO:0005524; GO:0000166,KpLE2 phage-like element; iron-dicitrate transporter subunit,Caglar et al. 2017
fecC,glucose_time_course,0.7747553284413429,"ABC-type Fe3+-siderophore transport system, permease component",Metabolism,metabolism,P,calgar_2017,REL606,9.257077318850085e-06,GO:0055085; GO:0022857; GO:0005623; GO:0005515; GO:0005887; GO:0033214; GO:0015603; GO:0055052; GO:0055072; GO:0005886; GO:0016021; GO:0016020; GO:0006811,KpLE2 phage-like element; iron-dicitrate transporter subunit,Caglar et al. 2017
fecB,glucose_time_course,0.7747553284413429,"ABC-type Fe3+-citrate transport system, periplasmic component",Metabolism,metabolism,P,calgar_2017,REL606,0.00014949120000516675,GO:0005623; GO:0005515; GO:0006811; GO:0033214; GO:0010039; GO:0030288; GO:0055072; GO:0042597,KpLE2 phage-like element; iron-dicitrate transporter subunit,Caglar et al. 2017
fecA,glucose_time_course,0.7747553284413429,Outer membrane receptor for Fe3+-dicitrate,Metabolism,metabolism,P,calgar_2017,REL606,0.00273893659103173,GO:0072512; GO:0044718; GO:0038023; GO:0034755; GO:0015344; GO:0015891; GO:0019867; GO:0016020; GO:0006811; GO:0015091; GO:0006826; GO:0055072; GO:0016021; GO:0009279; GO:0009279,KpLE2 phage-like element; ferric citrate outer membrane transporter,Caglar et al. 2017
fimC,glucose_time_course,0.7747553284413429,"P pilus assembly protein, chaperone PapD",Cellular Processes and Signaling,cellular processes and signaling,W,calgar_2017,REL606,4.72037632309804e-06,GO:0071555; GO:0043711; GO:0061077; GO:0044183; GO:0030288; GO:0042597; GO:0005515,"chaperone, periplasmic",Caglar et al. 2017
uxuA,glucose_time_course,0.7747553284413429,D-mannonate dehydratase,Metabolism,metabolism,G,calgar_2017,REL606,5.154706127010958e-05,GO:0005829; GO:0016829; GO:0006064; GO:0006974; GO:0030145; GO:0008198; GO:0042840; GO:0008927,D-mannonate dehydratase (EC 4.2.1.8),Caglar et al. 2017
uxuB,glucose_time_course,0.7747553284413429,Mannitol-1-phosphate/altronate dehydrogenases,Metabolism,metabolism,G,calgar_2017,REL606,4.738239787770112e-06,GO:0005829; GO:0016491; GO:0003824; GO:0019594; GO:0050662; GO:0055114; GO:0042840; GO:0008866,fructuronate reductase (EC 1.1.1.57),Caglar et al. 2017
mcrB,glucose_time_course,0.7747553284413429,GTPase subunit of restriction endonuclease,Cellular Processes and Signaling,cellular processes and signaling,V,calgar_2017,REL606,4.700832631550874e-06,GO:0005515; GO:0090305; GO:0016787; GO:0016887; GO:0005524; GO:0015666; GO:0003924; GO:0005829; GO:0005525; GO:0004519; GO:0004518; GO:0003677; GO:0000166; GO:0006308; GO:0009307,"5-methylcytosine-specific restriction enzyme McrBC, subunit McrB",Caglar et al. 2017
hsdS,glucose_time_course,0.7747553284413429,Restriction endonuclease S subunits,Cellular Processes and Signaling,cellular processes and signaling,V,calgar_2017,REL606,9.090027394268193e-05,GO:0006304; GO:0005829; GO:0003677; GO:0009307,specificity determinant for hsdM and hsdR,Caglar et al. 2017
hsdM,glucose_time_course,0.7747553284413429,Type I restriction-modification system methyltransferase subunit,Cellular Processes and Signaling,cellular processes and signaling,V,calgar_2017,REL606,0.0008968429375317513,GO:0005515; GO:0032775; GO:0016740; GO:0006306; GO:0003677; GO:0003676; GO:0008170; GO:0005829; GO:0032259; GO:0009007; GO:0008168; GO:0009307,DNA methylase M,Caglar et al. 2017
